
0.6224514534894056, 0.08222222222222227, 1625180313.7466865
0.6224514534894056, 0.08222222222222227, 1625180313.749097
0.6224514534894056, 0.08222222222222227, 1625180313.7499547
0.6224514534894056, 0.08222222222222227, 1625180313.7511516
0.6224514534894056, 0.08222222222222227, 1625180313.7529888
0.610153023268055, 0.08288888888888894, 1625180313.7595613
0.610153023268055, 0.08288888888888894, 1625180313.7604976
0.610153023268055, 0.08288888888888894, 1625180313.7630486
0.610153023268055, 0.08288888888888894, 1625180313.7637846
0.610153023268055, 0.08288888888888894, 1625180313.7652655
0.610153023268055, 0.08288888888888894, 1625180313.7689042
0.610153023268055, 0.08288888888888894, 1625180313.7696543
0.610153023268055, 0.08288888888888894, 1625180313.7707002
0.610153023268055, 0.08288888888888894, 1625180313.7719157
0.610153023268055, 0.08288888888888894, 1625180313.7743962
0.610153023268055, 0.08288888888888894, 1625180313.7770877
0.610153023268055, 0.08288888888888894, 1625180313.7779303
0.610153023268055, 0.08288888888888894, 1625180313.7793531
0.610153023268055, 0.08288888888888894, 1625180313.7835925
0.610153023268055, 0.08288888888888894, 1625180313.7843525
0.610153023268055, 0.08288888888888894, 1625180313.7857845
0.610153023268055, 0.08288888888888894, 1625180313.7871985
0.610153023268055, 0.08288888888888894, 1625180313.791878
0.610153023268055, 0.08288888888888894, 1625180313.792529
0.610153023268055, 0.08288888888888894, 1625180313.7939029
0.610153023268055, 0.08288888888888894, 1625180313.7998474
0.610153023268055, 0.08288888888888894, 1625180313.8041067
0.610153023268055, 0.08288888888888894, 1625180313.808444
0.5973602313371784, 0.08288888888888894, 1625180313.8128686
0.5973602313371784, 0.0835555555555556, 1625180313.8185117
0.5973602313371784, 0.0835555555555556, 1625180313.8231957
0.5973602313371784, 0.0835555555555556, 1625180313.8252857
0.5973602313371784, 0.0835555555555556, 1625180313.8295689
0.5973602313371784, 0.0835555555555556, 1625180313.8308067
0.5973602313371784, 0.0835555555555556, 1625180313.8326075
0.5973602313371784, 0.0835555555555556, 1625180313.835252
