
-0.0675933227209548, 0.4001035761833191, -4.54867361, 4.55856279
-0.06757286150320684, 0.40064805030822753, -4.54298228, 4.54975127
-0.0675575006360839, 0.4011831617355347, -4.54123263, 4.54697052
-0.06754633197793271, 0.40171040534973146, -4.54060075, 4.54549904
-0.06754633197793271, 0.40230770111083985, -4.54060075, 4.54549904
-0.06754633197793271, 0.40286903381347655, -4.54060075, 4.54549904
-0.06753709226392325, 0.4034088873863221, -4.53893368, 4.5423649
-0.06740543779216966, 0.40398031234741216, -4.53523014, 4.5248809
-0.06737942250969536, 0.4045419454574585, -4.53518148, 4.52129489
-0.06735089516228407, 0.40509361505508423, -4.53350482, 4.51780157
-0.06735089516228407, 0.4056678652763367, -4.53350482, 4.51780157
-0.06735089516228407, 0.40620123147964476, -4.53350482, 4.51780157
-0.06724348430800911, 0.40676198482513426, -4.53109896, 4.49497621
-0.06713979681049942, 0.40729958534240723, -4.53017068, 4.49150606
-0.06710243823513504, 0.40783754348754886, -4.53040884, 4.48716113
-0.06708782261735503, 0.408370988368988, -4.53040884, 4.48716113
-0.06708782261735503, 0.40891976118087775, -4.53040884, 4.48716113
-0.06705955487858276, 0.40946719646453855, -4.5307539, 4.4830769
-0.06678440070535456, 0.41000836610794067, -4.53094339, 4.45445251
-0.06673678859552139, 0.4105458879470826, -4.53033584, 4.44894314
-0.06666562763610845, 0.41109323024749755, -4.53157527, 4.44443021
-0.06666562763610845, 0.4116287851333619, -4.53157527, 4.44443021
-0.06666562763610845, 0.41220679759979245, -4.53157527, 4.44443021
-0.06647409333626139, 0.41279561042785645, -4.5335874, 4.40932319
-0.06626794991510929, 0.4133513426780701, -4.53387422, 4.40376747
-0.0661734365688651, 0.41390698909759527, -4.53538572, 4.3974934
-0.0661734365688651, 0.4144490671157837, -4.53538572, 4.3974934
-0.0661734365688651, 0.4149844002723694, -4.53538572, 4.3974934
-0.06612903679029009, 0.4155216574668884, -4.536314, 4.3915785
-0.06569615804466387, 0.41609962701797487, -4.54279279, 4.35322147
-0.06562060990800953, 0.4167018151283265, -4.54618518, 4.33927715
-0.06549906616607618, 0.4172721028327942, -4.54618518, 4.33927715
-0.06549906616607618, 0.41783181190490726, -4.54618518, 4.33927715
-0.06549906616607618, 0.4183884167671204, -4.54618518, 4.33927715
-0.06500655728073942, 0.41896479845046997, -4.55539056, 4.29492991
-0.06491997980811015, 0.4195522236824035, -4.55906976, 4.28044102
-0.06479188064179038, 0.42008158445358273, -4.55906976, 4.28044102
-0.06479188064179038, 0.4206016683578492, -4.55906976, 4.28044102
-0.06479188064179038, 0.42111921310424805, -4.55906976, 4.28044102
-0.0647315347072893, 0.4216627144813538, -4.56081941, 4.27305464
-0.06417415138988396, 0.42220818281173705, -4.56994222, 4.22604831
-0.06407046970025093, 0.42276139020919806, -4.57450104, 4.20901619
-0.06392591931272767, 0.4233291959762574, -4.57450104, 4.20901619
-0.06392591931272767, 0.4238963723182678, -4.57450104, 4.20901619
-0.06392591931272767, 0.4244205117225647, -4.57450104, 4.20901619
-0.06360875874059921, 0.42495706081390383, -4.5846347, 4.16262394
-0.0632922881440557, 0.4255164623260498, -4.58603929, 4.15447865
-0.06316272940999523, 0.42608721494674684, -4.58810009, 4.1469011
-0.06316272940999523, 0.42662627458572394, -4.58810009, 4.1469011
-0.06316272940999523, 0.42719780683517455, -4.58810009, 4.1469011
-0.06309733017528528, 0.42774297475814815, -4.59788869, 4.10193978
-0.06254018835875576, 0.4282982277870178, -4.60013897, 4.09447809
-0.0624239192670492, 0.4288969254493714, -4.60275866, 4.07994285
-0.0623312719045149, 0.42941783189773564, -4.60275866, 4.07994285
-0.0623312719045149, 0.4299948430061341, -4.60275866, 4.07994285
-0.0623312719045149, 0.43055047512054445, -4.60275866, 4.07994285
-0.06181339292684956, 0.43110697269439696, -4.61342687, 4.03699758
-0.06172006860662954, 0.4316489791870118, -4.61479754, 4.02946637
-0.061593962188005835, 0.4321750068664551, -4.61680968, 4.02220165
-0.061593962188005835, 0.43270011186599733, -4.61680968, 4.02220165
-0.061593962188005835, 0.43326198816299444, -4.61680968, 4.02220165
-0.06153056395303187, 0.43382292747497564, -4.62696767, 3.97984729
-0.06099005647744317, 0.43438737869262695, -4.62898939, 3.97312713
